frame,track_id,class,x1,y1,x2,y2,confidence
166,5,player,370.0,641.0,389.0,686.0,0.898
166,1,player,545.0,753.0,569.0,806.0,0.873
166,4,player,320.0,734.0,341.0,781.0,0.871
166,28,player,893.0,665.0,912.0,707.0,0.87
166,27,player,993.0,666.0,1012.0,711.0,0.865
166,29,player,719.0,480.0,737.0,516.0,0.864
166,31,player,1402.0,598.0,1422.0,635.0,0.862
166,7,player,694.0,595.0,716.0,639.0,0.853
166,8,player,993.0,789.0,1012.0,838.0,0.852
166,3,player,1444.0,607.0,1459.0,650.0,0.848
166,34,player,904.0,490.0,928.0,527.0,0.83
166,24,player,1257.0,553.0,1270.0,595.0,0.817
166,22,player,883.0,620.0,898.0,660.0,0.815
166,32,player,824.0,710.0,841.0,753.0,0.808
166,33,player,556.0,662.0,583.0,708.0,0.807
166,16,player,910.0,614.0,926.0,658.0,0.756
166,6,player,486.0,571.0,509.0,614.0,0.719
166,30,player,1139.0,468.0,1161.0,505.0,0.548
167,17,player,497.0,773.0,513.0,820.0,0.916
167,28,player,890.0,666.0,909.0,707.0,0.9
167,2,player,1311.0,691.0,1343.0,741.0,0.894
167,5,player,368.0,639.0,385.0,685.0,0.876
167,4,player,319.0,733.0,341.0,781.0,0.875
167,27,player,991.0,666.0,1010.0,712.0,0.867
167,7,player,692.0,597.0,713.0,639.0,0.863
167,1,player,544.0,753.0,568.0,805.0,0.862
167,29,player,720.0,480.0,737.0,517.0,0.861
167,31,player,1404.0,599.0,1421.0,637.0,0.86
167,33,player,562.0,665.0,593.0,710.0,0.855
167,3,player,1445.0,606.0,1460.0,650.0,0.847
167,22,player,882.0,619.0,904.0,661.0,0.846
167,8,player,992.0,789.0,1012.0,837.0,0.843
167,34,player,905.0,491.0,927.0,526.0,0.829
167,6,player,483.0,570.0,504.0,611.0,0.812
167,24,player,1258.0,553.0,1271.0,596.0,0.81
167,32,player,823.0,709.0,838.0,754.0,0.8
167,16,player,905.0,616.0,923.0,658.0,0.772
167,25,player,284.0,514.0,310.0,557.0,0.678
168,17,player,496.0,772.0,513.0,820.0,0.917
168,28,player,887.0,666.0,904.0,708.0,0.899
168,22,player,877.0,620.0,898.0,662.0,0.884
168,5,player,364.0,638.0,381.0,685.0,0.877
168,2,player,1313.0,691.0,1344.0,741.0,0.872
168,27,player,989.0,666.0,1010.0,712.0,0.871
168,1,player,541.0,755.0,566.0,806.0,0.87
168,7,player,691.0,598.0,710.0,640.0,0.868
168,29,player,720.0,479.0,737.0,516.0,0.861
168,8,player,991.0,789.0,1011.0,838.0,0.858
168,4,player,319.0,733.0,339.0,780.0,0.857
168,34,player,904.0,490.0,922.0,528.0,0.856
168,31,player,1404.0,600.0,1421.0,638.0,0.855
168,3,player,1444.0,605.0,1461.0,650.0,0.84
168,32,player,821.0,710.0,837.0,756.0,0.834
168,6,player,480.0,571.0,500.0,610.0,0.824
168,24,player,1257.0,553.0,1272.0,595.0,0.823
168,14,player,573.0,666.0,595.0,712.0,0.818
168,25,player,282.0,512.0,309.0,557.0,0.653
168,16,player,904.0,619.0,922.0,662.0,0.651
169,17,player,493.0,773.0,513.0,822.0,0.912
169,5,player,361.0,638.0,378.0,684.0,0.892
169,34,player,904.0,490.0,919.0,528.0,0.887
169,7,player,689.0,600.0,709.0,642.0,0.882
169,2,player,1315.0,694.0,1344.0,743.0,0.876
169,22,player,875.0,621.0,899.0,664.0,0.869
169,8,player,987.0,789.0,1009.0,839.0,0.862
169,29,player,719.0,478.0,735.0,516.0,0.861
169,27,player,989.0,668.0,1008.0,714.0,0.861
169,3,player,1442.0,605.0,1462.0,650.0,0.859
169,4,player,318.0,731.0,337.0,776.0,0.858
169,1,player,539.0,756.0,565.0,807.0,0.855
169,24,player,1256.0,553.0,1274.0,595.0,0.854
169,32,player,816.0,711.0,834.0,757.0,0.847
169,31,player,1401.0,601.0,1422.0,639.0,0.841
169,6,player,475.0,573.0,497.0,613.0,0.823
169,28,player,884.0,669.0,901.0,710.0,0.801
169,33,player,559.0,667.0,583.0,710.0,0.762
169,25,player,281.0,511.0,305.0,556.0,0.658
169,16,player,905.0,619.0,922.0,665.0,0.564
170,17,player,493.0,772.0,512.0,824.0,0.916
170,8,player,986.0,791.0,1009.0,841.0,0.892
170,34,player,904.0,490.0,919.0,528.0,0.891
170,7,player,686.0,601.0,706.0,645.0,0.89
170,24,player,1253.0,553.0,1277.0,596.0,0.889
170,2,player,1319.0,692.0,1344.0,743.0,0.881
170,4,player,316.0,729.0,336.0,775.0,0.874
170,1,player,537.0,758.0,562.0,807.0,0.863
170,5,player,358.0,638.0,375.0,685.0,0.863
170,27,player,987.0,667.0,1007.0,716.0,0.855
170,3,player,1437.0,605.0,1462.0,650.0,0.849
170,29,player,718.0,477.0,735.0,516.0,0.84
170,31,player,1402.0,601.0,1426.0,639.0,0.838
170,28,player,880.0,671.0,896.0,712.0,0.827
170,22,player,876.0,624.0,895.0,666.0,0.81
170,6,player,470.0,575.0,495.0,614.0,0.806
170,32,player,812.0,713.0,831.0,758.0,0.798
170,14,player,576.0,672.0,597.0,718.0,0.783
170,39,referee,1417.0,964.0,1448.0,1015.0,0.65
171,5,player,352.0,638.0,372.0,686.0,0.912
171,24,player,1254.0,554.0,1280.0,596.0,0.905
171,17,player,492.0,772.0,511.0,823.0,0.904
171,34,player,903.0,488.0,917.0,528.0,0.891
171,32,player,808.0,715.0,828.0,760.0,0.888
171,4,player,316.0,727.0,335.0,774.0,0.885
171,8,player,982.0,792.0,1007.0,842.0,0.874
171,1,player,537.0,758.0,560.0,807.0,0.867
171,31,player,1404.0,600.0,1429.0,639.0,0.866
171,2,player,1321.0,692.0,1343.0,743.0,0.855
171,7,player,682.0,604.0,702.0,647.0,0.849
171,27,player,984.0,668.0,1006.0,718.0,0.838
171,3,player,1438.0,606.0,1463.0,650.0,0.835
171,29,player,717.0,477.0,734.0,516.0,0.83
171,28,player,876.0,671.0,893.0,714.0,0.822
171,22,player,876.0,626.0,894.0,666.0,0.728
171,14,player,578.0,675.0,600.0,719.0,0.723
171,33,player,561.0,672.0,583.0,715.0,0.673
171,6,player,467.0,576.0,494.0,616.0,0.635
172,5,player,348.0,638.0,370.0,685.0,0.909
172,17,player,492.0,771.0,510.0,821.0,0.897
172,8,player,979.0,793.0,1007.0,842.0,0.891
172,24,player,1256.0,554.0,1283.0,596.0,0.889
172,4,player,315.0,726.0,334.0,773.0,0.886
172,31,player,1405.0,600.0,1430.0,639.0,0.885
172,32,player,806.0,715.0,827.0,760.0,0.881
172,7,player,675.0,606.0,701.0,647.0,0.868
172,28,player,873.0,673.0,891.0,717.0,0.86
172,34,player,901.0,487.0,916.0,527.0,0.858
172,1,player,538.0,758.0,560.0,807.0,0.847
172,27,player,981.0,671.0,1004.0,720.0,0.833
172,3,player,1442.0,608.0,1462.0,651.0,0.827
172,29,player,715.0,476.0,734.0,516.0,0.824
172,2,player,1326.0,692.0,1340.0,741.0,0.814
172,6,player,465.0,577.0,492.0,617.0,0.799
172,22,player,875.0,626.0,892.0,666.0,0.649
172,14,player,576.0,680.0,603.0,719.0,0.639
173,5,player,346.0,640.0,368.0,686.0,0.892
173,17,player,492.0,770.0,510.0,820.0,0.891
173,7,player,667.0,607.0,699.0,648.0,0.881
173,8,player,976.0,795.0,1003.0,843.0,0.879
173,4,player,314.0,726.0,333.0,772.0,0.876
173,24,player,1258.0,554.0,1285.0,597.0,0.871
173,32,player,804.0,716.0,826.0,760.0,0.87
173,31,player,1406.0,601.0,1433.0,642.0,0.865
173,27,player,979.0,673.0,1004.0,721.0,0.851
173,1,player,538.0,757.0,559.0,806.0,0.849
173,28,player,872.0,675.0,888.0,718.0,0.844
173,3,player,1446.0,608.0,1461.0,651.0,0.833
173,6,player,464.0,579.0,491.0,617.0,0.826
173,30,player,1152.0,466.0,1166.0,504.0,0.825
173,29,player,715.0,476.0,734.0,515.0,0.823
173,2,player,1327.0,692.0,1343.0,745.0,0.806
173,34,player,900.0,487.0,915.0,527.0,0.783
173,14,player,578.0,680.0,602.0,720.0,0.658
173,22,player,874.0,626.0,892.0,666.0,0.586
174,8,player,976.0,797.0,1003.0,845.0,0.882
174,4,player,312.0,726.0,334.0,772.0,0.88
174,24,player,1262.0,554.0,1286.0,597.0,0.877
174,6,player,463.0,579.0,490.0,619.0,0.873
174,17,player,490.0,770.0,509.0,819.0,0.873
174,5,player,345.0,640.0,364.0,687.0,0.868
174,27,player,977.0,678.0,1003.0,722.0,0.867
174,3,player,1447.0,609.0,1463.0,651.0,0.86
174,31,player,1406.0,602.0,1433.0,645.0,0.859
174,1,player,538.0,755.0,558.0,806.0,0.845
174,28,player,866.0,678.0,884.0,719.0,0.844
174,30,player,1154.0,466.0,1167.0,504.0,0.842
174,32,player,800.0,714.0,825.0,760.0,0.833
174,2,player,1329.0,694.0,1343.0,745.0,0.819
174,7,player,672.0,608.0,698.0,651.0,0.818
174,29,player,713.0,476.0,734.0,516.0,0.808
174,34,player,898.0,488.0,914.0,528.0,0.799
174,22,player,873.0,628.0,890.0,667.0,0.727
174,14,player,582.0,681.0,603.0,721.0,0.716
175,4,player,310.0,726.0,333.0,772.0,0.892
175,8,player,977.0,798.0,1003.0,845.0,0.89
175,6,player,463.0,578.0,487.0,619.0,0.884
175,3,player,1447.0,609.0,1463.0,651.0,0.875
175,1,player,538.0,754.0,557.0,805.0,0.873
175,27,player,976.0,679.0,1003.0,723.0,0.87
175,5,player,342.0,641.0,362.0,687.0,0.864
175,24,player,1265.0,554.0,1289.0,596.0,0.86
175,30,player,1154.0,465.0,1169.0,503.0,0.857
175,7,player,667.0,610.0,697.0,653.0,0.856
175,31,player,1408.0,603.0,1433.0,647.0,0.856
175,28,player,859.0,679.0,884.0,719.0,0.854
175,17,player,490.0,769.0,507.0,816.0,0.835
175,32,player,801.0,714.0,826.0,760.0,0.832
175,29,player,712.0,477.0,734.0,516.0,0.82
175,2,player,1328.0,694.0,1345.0,747.0,0.816
175,34,player,898.0,489.0,913.0,528.0,0.776
175,22,player,872.0,628.0,889.0,667.0,0.719
175,14,player,581.0,681.0,603.0,721.0,0.711
175,25,player,270.0,508.0,291.0,551.0,0.609
176,4,player,307.0,726.0,331.0,773.0,0.902
176,1,player,537.0,753.0,557.0,805.0,0.893
176,6,player,463.0,577.0,485.0,619.0,0.885
176,27,player,975.0,679.0,1003.0,724.0,0.877
176,7,player,667.0,613.0,701.0,654.0,0.874
176,8,player,979.0,798.0,1002.0,847.0,0.874
176,5,player,337.0,641.0,359.0,688.0,0.87
176,3,player,1445.0,608.0,1467.0,652.0,0.865
176,28,player,854.0,677.0,884.0,719.0,0.85
176,2,player,1326.0,695.0,1348.0,747.0,0.848
176,30,player,1154.0,466.0,1173.0,503.0,0.847
176,34,player,897.0,489.0,913.0,528.0,0.841
176,31,player,1410.0,605.0,1429.0,648.0,0.84
176,24,player,1268.0,554.0,1289.0,596.0,0.835
176,29,player,711.0,478.0,734.0,516.0,0.827
176,32,player,800.0,715.0,824.0,757.0,0.826
176,17,player,489.0,767.0,506.0,816.0,0.825
176,14,player,584.0,681.0,604.0,722.0,0.755
176,22,player,871.0,630.0,890.0,671.0,0.723
176,25,player,268.0,507.0,290.0,552.0,0.593
177,4,player,304.0,728.0,330.0,772.0,0.904
177,2,player,1326.0,697.0,1354.0,749.0,0.9
177,1,player,536.0,753.0,557.0,805.0,0.89
177,5,player,333.0,641.0,357.0,688.0,0.89
177,7,player,669.0,614.0,697.0,647.0,0.883
177,6,player,463.0,576.0,485.0,619.0,0.88
177,8,player,980.0,799.0,1002.0,848.0,0.872
177,27,player,977.0,679.0,1002.0,723.0,0.87
177,3,player,1443.0,608.0,1470.0,653.0,0.864
177,29,player,709.0,479.0,735.0,518.0,0.86
177,34,player,893.0,489.0,913.0,527.0,0.859
177,30,player,1152.0,465.0,1175.0,503.0,0.846
177,32,player,802.0,713.0,825.0,757.0,0.846
177,17,player,489.0,766.0,505.0,815.0,0.841
177,28,player,851.0,676.0,881.0,717.0,0.83
177,24,player,1270.0,553.0,1287.0,596.0,0.825
177,31,player,1411.0,606.0,1429.0,647.0,0.818
177,14,player,585.0,680.0,606.0,723.0,0.795
177,22,player,868.0,631.0,889.0,672.0,0.72
177,16,player,899.0,621.0,916.0,667.0,0.616
177,25,player,265.0,508.0,288.0,554.0,0.608
178,4,player,301.0,728.0,330.0,773.0,0.911
178,3,player,1443.0,609.0,1474.0,653.0,0.906
178,5,player,331.0,641.0,355.0,689.0,0.894
178,2,player,1328.0,698.0,1354.0,749.0,0.894
178,1,player,535.0,753.0,556.0,806.0,0.892
178,6,player,463.0,575.0,484.0,619.0,0.875
178,27,player,978.0,678.0,1003.0,723.0,0.874
178,7,player,670.0,615.0,696.0,647.0,0.869
178,34,player,890.0,487.0,913.0,527.0,0.868
178,29,player,708.0,479.0,735.0,518.0,0.864
178,8,player,982.0,798.0,1002.0,850.0,0.841
178,30,player,1155.0,465.0,1179.0,503.0,0.839
178,28,player,852.0,674.0,879.0,717.0,0.831
178,24,player,1272.0,553.0,1286.0,596.0,0.827
178,17,player,487.0,764.0,506.0,816.0,0.824
178,32,player,802.0,712.0,824.0,756.0,0.823
178,14,player,588.0,679.0,606.0,723.0,0.802
178,31,player,1412.0,607.0,1432.0,648.0,0.8
178,25,player,262.0,508.0,285.0,554.0,0.797
178,16,player,898.0,621.0,918.0,666.0,0.79
178,22,player,868.0,634.0,891.0,673.0,0.695
179,4,player,300.0,728.0,331.0,774.0,0.91
179,5,player,330.0,641.0,354.0,688.0,0.909
179,27,player,981.0,677.0,1004.0,722.0,0.887
179,1,player,535.0,753.0,556.0,806.0,0.886
179,7,player,670.0,615.0,696.0,647.0,0.874
179,6,player,463.0,575.0,484.0,619.0,0.872
179,34,player,889.0,487.0,914.0,527.0,0.871
179,24,player,1274.0,552.0,1288.0,596.0,0.87
179,30,player,1158.0,466.0,1182.0,503.0,0.87
179,29,player,711.0,480.0,735.0,517.0,0.862
179,16,player,896.0,620.0,918.0,666.0,0.856
179,3,player,1445.0,609.0,1475.0,653.0,0.838
179,8,player,982.0,798.0,1003.0,850.0,0.834
179,33,player,571.0,674.0,591.0,723.0,0.828
179,17,player,487.0,762.0,506.0,814.0,0.81
179,14,player,590.0,677.0,607.0,723.0,0.809
179,32,player,802.0,713.0,823.0,756.0,0.804
179,31,player,1412.0,606.0,1433.0,646.0,0.801
179,25,player,260.0,507.0,282.0,556.0,0.756
179,22,player,868.0,635.0,892.0,676.0,0.745
179,28,player,851.0,676.0,874.0,719.0,0.614
179,2,player,1331.0,699.0,1355.0,751.0,0.59
180,3,player,1446.0,609.0,1478.0,655.0,0.907
180,5,player,329.0,641.0,354.0,688.0,0.906
180,4,player,300.0,729.0,333.0,775.0,0.903
180,34,player,889.0,486.0,915.0,528.0,0.886
180,30,player,1160.0,465.0,1184.0,503.0,0.879
180,27,player,983.0,676.0,1006.0,722.0,0.875
180,1,player,534.0,754.0,557.0,806.0,0.874
180,6,player,463.0,575.0,486.0,618.0,0.873
180,24,player,1276.0,552.0,1291.0,596.0,0.868
180,29,player,712.0,480.0,735.0,518.0,0.863
180,7,player,670.0,615.0,697.0,647.0,0.862
180,8,player,982.0,798.0,1005.0,851.0,0.851
180,31,player,1413.0,606.0,1436.0,648.0,0.845
180,32,player,800.0,713.0,823.0,755.0,0.842
180,33,player,572.0,673.0,592.0,722.0,0.831
180,16,player,896.0,622.0,918.0,666.0,0.827
180,17,player,485.0,762.0,507.0,812.0,0.821
180,14,player,592.0,678.0,610.0,724.0,0.813
180,2,player,1334.0,700.0,1359.0,752.0,0.785
180,25,player,259.0,508.0,282.0,554.0,0.759
180,22,player,870.0,634.0,896.0,674.0,0.689
181,4,player,302.0,729.0,335.0,775.0,0.913
181,5,player,330.0,640.0,354.0,687.0,0.907
181,32,player,798.0,712.0,824.0,753.0,0.888
181,34,player,892.0,486.0,915.0,527.0,0.877
181,29,player,714.0,480.0,737.0,517.0,0.877
181,27,player,985.0,675.0,1006.0,722.0,0.876
181,33,player,574.0,673.0,596.0,722.0,0.875
181,1,player,533.0,755.0,558.0,807.0,0.875
181,6,player,463.0,575.0,486.0,618.0,0.874
181,30,player,1162.0,465.0,1186.0,503.0,0.874
181,24,player,1274.0,553.0,1295.0,597.0,0.872
181,8,player,982.0,799.0,1006.0,852.0,0.859
181,2,player,1337.0,701.0,1359.0,752.0,0.854
181,7,player,672.0,615.0,698.0,647.0,0.848
181,3,player,1451.0,611.0,1477.0,655.0,0.841
181,31,player,1413.0,607.0,1439.0,650.0,0.816
181,17,player,484.0,761.0,506.0,809.0,0.807
181,16,player,895.0,623.0,917.0,667.0,0.796
181,25,player,259.0,508.0,281.0,552.0,0.766
181,14,player,595.0,678.0,615.0,724.0,0.75
181,28,player,851.0,672.0,869.0,718.0,0.729
181,22,player,873.0,633.0,895.0,676.0,0.592
182,32,player,795.0,711.0,825.0,752.0,0.906
182,5,player,330.0,638.0,354.0,687.0,0.906
182,30,player,1166.0,462.0,1188.0,503.0,0.888
182,4,player,304.0,728.0,337.0,773.0,0.885
182,29,player,716.0,480.0,737.0,519.0,0.882
182,27,player,985.0,675.0,1008.0,722.0,0.879
182,6,player,462.0,575.0,487.0,619.0,0.878
182,1,player,533.0,757.0,562.0,810.0,0.874
182,34,player,894.0,486.0,914.0,527.0,0.867
182,2,player,1341.0,702.0,1362.0,753.0,0.866
182,7,player,674.0,614.0,699.0,647.0,0.864
182,3,player,1453.0,611.0,1477.0,656.0,0.86
182,8,player,982.0,800.0,1006.0,852.0,0.858
182,24,player,1273.0,554.0,1299.0,597.0,0.849
182,28,player,846.0,672.0,869.0,717.0,0.848
182,33,player,577.0,672.0,597.0,720.0,0.842
182,17,player,484.0,759.0,505.0,809.0,0.798
182,25,player,259.0,507.0,280.0,554.0,0.798
182,16,player,879.0,624.0,915.0,671.0,0.791
182,31,player,1413.0,607.0,1442.0,654.0,0.789
182,14,player,595.0,678.0,620.0,727.0,0.731
183,32,player,796.0,712.0,824.0,752.0,0.921
183,5,player,331.0,636.0,354.0,684.0,0.897
183,30,player,1169.0,462.0,1188.0,503.0,0.885
183,1,player,535.0,757.0,563.0,811.0,0.883
183,7,player,675.0,613.0,702.0,648.0,0.882
183,3,player,1456.0,611.0,1474.0,656.0,0.882
183,29,player,718.0,480.0,738.0,518.0,0.879
183,6,player,463.0,575.0,489.0,618.0,0.878
183,27,player,984.0,675.0,1009.0,721.0,0.871
183,8,player,982.0,801.0,1008.0,854.0,0.868
183,4,player,306.0,727.0,338.0,772.0,0.865
183,28,player,840.0,671.0,868.0,715.0,0.852
183,24,player,1275.0,554.0,1302.0,598.0,0.851
183,34,player,896.0,486.0,912.0,527.0,0.849
183,2,player,1344.0,702.0,1363.0,755.0,0.839
183,33,player,578.0,672.0,599.0,720.0,0.837
183,17,player,485.0,759.0,505.0,808.0,0.805
183,14,player,597.0,679.0,624.0,729.0,0.8
183,16,player,879.0,625.0,917.0,671.0,0.795
183,31,player,1415.0,609.0,1440.0,654.0,0.794
183,25,player,258.0,507.0,281.0,553.0,0.774
184,32,player,796.0,714.0,825.0,753.0,0.928
184,1,player,535.0,757.0,564.0,811.0,0.895
184,5,player,332.0,634.0,354.0,684.0,0.892
184,4,player,308.0,727.0,341.0,773.0,0.883
184,3,player,1457.0,611.0,1474.0,656.0,0.881
184,6,player,463.0,576.0,491.0,618.0,0.876
184,30,player,1171.0,462.0,1187.0,503.0,0.875
184,14,player,600.0,679.0,632.0,731.0,0.874
184,8,player,983.0,803.0,1009.0,855.0,0.874
184,28,player,839.0,670.0,868.0,712.0,0.867
184,7,player,677.0,612.0,706.0,647.0,0.865
184,29,player,719.0,479.0,739.0,518.0,0.862
184,27,player,985.0,676.0,1009.0,721.0,0.856
184,24,player,1276.0,554.0,1304.0,599.0,0.849
184,34,player,897.0,486.0,912.0,527.0,0.848
184,33,player,580.0,672.0,600.0,721.0,0.817
184,2,player,1348.0,702.0,1366.0,756.0,0.815
184,25,player,257.0,506.0,279.0,553.0,0.813
184,17,player,485.0,758.0,506.0,807.0,0.812
184,16,player,877.0,626.0,919.0,672.0,0.806
184,31,player,1415.0,610.0,1440.0,654.0,0.795
185,32,player,795.0,716.0,826.0,754.0,0.918
185,5,player,332.0,634.0,355.0,683.0,0.893
185,4,player,312.0,727.0,346.0,770.0,0.885
185,14,player,602.0,681.0,632.0,731.0,0.882
185,28,player,838.0,668.0,868.0,709.0,0.879
185,27,player,986.0,677.0,1011.0,723.0,0.877
185,3,player,1458.0,610.0,1474.0,657.0,0.877
185,8,player,985.0,804.0,1008.0,856.0,0.876
185,6,player,463.0,577.0,491.0,618.0,0.874
185,1,player,538.0,756.0,564.0,810.0,0.87
185,7,player,678.0,611.0,708.0,648.0,0.868
185,24,player,1280.0,555.0,1306.0,599.0,0.858
185,29,player,721.0,479.0,741.0,518.0,0.852
185,25,player,257.0,505.0,278.0,553.0,0.846
185,34,player,897.0,485.0,912.0,526.0,0.842
185,30,player,1173.0,463.0,1187.0,503.0,0.838
185,31,player,1415.0,612.0,1440.0,654.0,0.836
185,17,player,486.0,757.0,506.0,807.0,0.818
185,2,player,1351.0,702.0,1368.0,757.0,0.812
185,16,player,880.0,626.0,920.0,672.0,0.793
185,33,player,581.0,670.0,602.0,721.0,0.785
186,32,player,799.0,716.0,828.0,754.0,0.908
186,5,player,332.0,634.0,355.0,682.0,0.898
186,4,player,318.0,726.0,347.0,770.0,0.895
186,14,player,604.0,681.0,632.0,732.0,0.889
186,27,player,989.0,678.0,1013.0,723.0,0.884
186,8,player,988.0,804.0,1012.0,856.0,0.883
186,3,player,1457.0,610.0,1477.0,658.0,0.876
186,25,player,256.0,505.0,276.0,553.0,0.875
186,6,player,464.0,577.0,492.0,618.0,0.874
186,7,player,682.0,609.0,714.0,647.0,0.87
186,28,player,840.0,667.0,867.0,708.0,0.861
186,1,player,538.0,755.0,567.0,809.0,0.856
186,24,player,1282.0,556.0,1309.0,599.0,0.854
186,16,player,879.0,625.0,920.0,678.0,0.853
186,2,player,1352.0,703.0,1372.0,757.0,0.846
186,29,player,722.0,479.0,743.0,517.0,0.844
186,34,player,897.0,485.0,912.0,526.0,0.838
186,31,player,1414.0,612.0,1437.0,655.0,0.829
186,17,player,487.0,754.0,506.0,806.0,0.828
186,30,player,1174.0,462.0,1188.0,503.0,0.779
186,33,player,583.0,669.0,604.0,721.0,0.742
187,5,player,332.0,634.0,358.0,682.0,0.902
187,25,player,254.0,504.0,275.0,552.0,0.898
187,1,player,540.0,754.0,569.0,807.0,0.887
187,14,player,605.0,680.0,632.0,731.0,0.886
187,3,player,1455.0,610.0,1480.0,658.0,0.885
187,24,player,1284.0,555.0,1309.0,598.0,0.885
187,27,player,991.0,678.0,1016.0,724.0,0.884
187,8,player,990.0,804.0,1012.0,857.0,0.884
187,32,player,801.0,716.0,829.0,755.0,0.883
187,7,player,685.0,608.0,716.0,647.0,0.88
187,2,player,1352.0,706.0,1376.0,759.0,0.87
187,28,player,842.0,666.0,868.0,708.0,0.869
187,16,player,880.0,626.0,919.0,681.0,0.868
187,29,player,723.0,479.0,745.0,518.0,0.866
187,6,player,465.0,577.0,493.0,618.0,0.863
187,17,player,488.0,753.0,506.0,804.0,0.852
187,34,player,896.0,484.0,913.0,527.0,0.847
187,30,player,1176.0,461.0,1191.0,502.0,0.837
187,31,player,1416.0,612.0,1437.0,656.0,0.805
187,4,player,322.0,727.0,350.0,769.0,0.727
187,33,player,587.0,667.0,606.0,719.0,0.666
188,32,player,803.0,715.0,831.0,754.0,0.911
188,7,player,690.0,607.0,722.0,646.0,0.91
188,3,player,1455.0,610.0,1483.0,658.0,0.906
188,24,player,1285.0,556.0,1308.0,598.0,0.903
188,25,player,254.0,504.0,273.0,551.0,0.899
188,1,player,543.0,754.0,572.0,805.0,0.896
188,5,player,332.0,634.0,360.0,682.0,0.896
188,2,player,1359.0,705.0,1378.0,759.0,0.881
188,8,player,993.0,804.0,1014.0,857.0,0.872
188,29,player,724.0,479.0,746.0,517.0,0.866
188,16,player,882.0,626.0,914.0,683.0,0.861
188,27,player,993.0,677.0,1018.0,724.0,0.853
188,30,player,1176.0,461.0,1193.0,502.0,0.852
188,34,player,896.0,485.0,913.0,528.0,0.851
188,6,player,467.0,577.0,496.0,619.0,0.848
188,17,player,489.0,751.0,507.0,804.0,0.842
188,28,player,846.0,663.0,869.0,706.0,0.832
188,4,player,326.0,723.0,351.0,770.0,0.821
188,33,player,588.0,665.0,609.0,721.0,0.798
188,31,player,1416.0,613.0,1440.0,656.0,0.795
188,14,player,609.0,678.0,631.0,730.0,0.795
188,41,player,41.0,342.0,60.0,385.0,0.75
189,32,player,805.0,714.0,833.0,755.0,0.932
189,24,player,1287.0,555.0,1306.0,599.0,0.919
189,7,player,692.0,606.0,724.0,644.0,0.906
189,1,player,546.0,752.0,576.0,805.0,0.894
189,25,player,253.0,503.0,273.0,551.0,0.894
189,5,player,331.0,636.0,364.0,683.0,0.892
189,3,player,1456.0,611.0,1485.0,659.0,0.888
189,2,player,1362.0,705.0,1380.0,759.0,0.879
189,29,player,726.0,479.0,749.0,518.0,0.876
189,33,player,592.0,665.0,611.0,720.0,0.872
189,30,player,1174.0,461.0,1196.0,502.0,0.867
189,28,player,847.0,660.0,871.0,706.0,0.866
189,34,player,896.0,485.0,914.0,528.0,0.859
189,6,player,469.0,575.0,499.0,620.0,0.859
189,17,player,490.0,751.0,508.0,802.0,0.857
189,4,player,327.0,722.0,356.0,769.0,0.845
189,16,player,879.0,629.0,909.0,688.0,0.821
189,31,player,1418.0,613.0,1444.0,656.0,0.818
189,8,player,994.0,804.0,1016.0,857.0,0.806
189,41,player,41.0,342.0,60.0,384.0,0.748
189,27,player,995.0,676.0,1020.0,725.0,0.618
190,24,player,1288.0,555.0,1306.0,599.0,0.926
190,32,player,807.0,713.0,833.0,755.0,0.911
190,1,player,551.0,752.0,579.0,804.0,0.89
190,17,player,492.0,749.0,510.0,799.0,0.89
190,5,player,331.0,637.0,367.0,683.0,0.885
190,25,player,253.0,503.0,272.0,550.0,0.883
190,7,player,695.0,605.0,729.0,643.0,0.88
190,34,player,895.0,485.0,915.0,527.0,0.874
190,30,player,1175.0,460.0,1200.0,502.0,0.873
190,3,player,1457.0,613.0,1486.0,660.0,0.863
190,29,player,729.0,479.0,751.0,518.0,0.863
190,28,player,849.0,660.0,872.0,702.0,0.862
190,4,player,330.0,722.0,358.0,768.0,0.862
190,8,player,996.0,804.0,1019.0,857.0,0.853
190,33,player,598.0,664.0,614.0,719.0,0.831
190,27,player,999.0,677.0,1022.0,724.0,0.829
190,2,player,1365.0,705.0,1384.0,760.0,0.815
190,6,player,473.0,575.0,502.0,618.0,0.804
190,16,player,881.0,630.0,903.0,688.0,0.803
190,31,player,1417.0,613.0,1445.0,657.0,0.786
190,41,player,42.0,340.0,59.0,383.0,0.718
191,17,player,493.0,749.0,511.0,798.0,0.905
191,29,player,733.0,478.0,753.0,518.0,0.899
191,24,player,1289.0,554.0,1309.0,599.0,0.897
191,32,player,809.0,713.0,839.0,756.0,0.885
191,5,player,331.0,637.0,369.0,684.0,0.881
191,30,player,1176.0,461.0,1203.0,502.0,0.877
191,7,player,698.0,604.0,732.0,642.0,0.875
191,4,player,332.0,721.0,363.0,767.0,0.871
191,27,player,1001.0,678.0,1026.0,725.0,0.87
191,1,player,555.0,750.0,580.0,803.0,0.869
191,8,player,999.0,805.0,1021.0,857.0,0.869
191,34,player,893.0,486.0,915.0,528.0,0.868
191,3,player,1460.0,613.0,1487.0,661.0,0.858
191,28,player,848.0,659.0,871.0,697.0,0.855
191,25,player,251.0,502.0,271.0,549.0,0.852
191,6,player,478.0,573.0,503.0,615.0,0.845
